=~=~=~=~=~=~=~=~=~=~=~= MobaXterm log 2022.09.28 14:57:40 =~=~=~=~=~=~=~=~=~=~=~=

Password:
Login incorrect
login: root
Password:
No home directory.
Logging in with home = "/".
# slog2info -w | grep UpdateService 
Jan 01 00:00:14.922          UpdateService.2781347                           0  -----ONLINE-----
Jan 01 00:33:30.154        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:33:30.154        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:33:30.154        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:33:35.155        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:33:35.175        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:33:35.175        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:33:35.175        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:33:40.178        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:33:40.197        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:33:40.197        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:33:40.197        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:33:45.199        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:33:45.222        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:33:45.222        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:33:45.222        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:33:50.223        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:33:50.243        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:33:50.243        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:33:50.243        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:33:55.245        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:33:55.264        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:33:55.264        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:33:55.264        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:00.266        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:00.286        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:00.286        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:00.286        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:05.287        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:05.319        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:05.319        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:05.319        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:10.320        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:10.350        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:10.350        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:10.350        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:15.353        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:15.373        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:15.373        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:15.373        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:20.374        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:20.395        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 137
Jan 01 00:34:20.397        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [137]V
Jan 01 00:34:20.397        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 137
Jan 01 00:34:25.398        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:25.418        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 137
Jan 01 00:34:25.418        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [137]V
Jan 01 00:34:25.418        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 137
Jan 01 00:34:30.420        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:30.448        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:30.448        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:30.448        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:35.450        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:35.469        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:35.469        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:35.469        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:40.471        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:40.501        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:40.501        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:40.501        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:45.502        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:45.527        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:45.527        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:45.527        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:50.528        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:50.545        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:50.545        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:50.545        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:34:55.546        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:34:55.567        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:34:55.567        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:34:55.567        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:00.569        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:00.589        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:00.589        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:00.589        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:05.590        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:05.613        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 137
Jan 01 00:35:05.613        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [137]V
Jan 01 00:35:05.613        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 137
Jan 01 00:35:10.614        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:10.637        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:10.637        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:10.637        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:15.639        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:15.658        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:15.658        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:15.658        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:20.659        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:20.679        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:20.679        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:20.679        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:25.681        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:25.701        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:25.701        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:25.701        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:30.702        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:30.733        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:30.733        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:30.733        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:35.735        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:35.765        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:35.765        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:35.765        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:40.766        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:40.789        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:40.789        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:40.789        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:45.790        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:45.811        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:45.811        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:45.811        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:50.813        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:50.840        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:50.840        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:50.840        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:35:55.841        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:35:55.862        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
Jan 01 00:35:55.862        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]Get Voltage Value! VoltageValue [138]V
Jan 01 00:35:55.862        CMW_Cluster.2781347..11           clusterlog      0  [UpdateService]dump voltage value 138
Jan 01 00:36:00.863        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue
Jan 01 00:36:00.883        CMW_Cluster.2781347..14           clusterlog      0  [UpdateService]BootCtrlProxy::getVoltageValue : voltage 138
